chi2_boot,V_boot
291.7003810063975,0.2599727212673485
419.4193076012477,0.3047524760467244
335.0945006255145,0.2768493917050318
256.7872785876976,0.24027266369667616
246.1771803785599,0.23316893414515724
310.792082690616,0.2660135798344388
274.36389165653594,0.24824808063005951
240.27096095519107,0.2242944273711384
269.4865606618471,0.2441739554096805
381.35640052968466,0.29877888203269815
227.33207743664912,0.2308988459745628
322.5610728443873,0.2680893448112664
291.59605868028353,0.25920654303852436
312.4666157189502,0.2645694648464851
262.8013374964661,0.243070019766111
342.9557291800871,0.27151834519162626
285.15458343560584,0.25150592729215976
344.30638164875603,0.26605765138162835
299.0495559565338,0.2541996251547398
303.03231701786757,0.25338066635017104
253.17070852849162,0.23388913804519743
240.21426994782811,0.2317653482362587
297.21878911703044,0.25147174838869285
378.2588805906188,0.2918791557724938
272.60875789912734,0.2507409489906291
348.7724128549765,0.286670745158666
283.394534322388,0.2573201823478846
317.52192033198384,0.2571972007413053
279.29270030404206,0.24481432935846809
447.93911831117344,0.31369555777566244
282.7079148835718,0.25199469952798675
242.34733382497836,0.2333144007007363
369.8172538105982,0.2790861145839003
254.67870978982987,0.23779193975844304
273.7743897670707,0.2421759355401112
229.75405899821408,0.22635953565971073
244.78373224262302,0.23672818112875207
430.4187859116566,0.31121361188313224
273.98098209273695,0.250219730718695
301.3949421203374,0.2543167831781477
283.2198611962681,0.25087396623106195
263.90098030001144,0.24195162766276795
325.01061057396714,0.2609747872890787
280.13096257359723,0.24994690005820416
310.0208142126427,0.2601732770819553
391.2372779880992,0.29239982370547646
265.4040611105286,0.24114650064729654
303.3824974766849,0.25406587245875983
230.95292449823643,0.2336086412832196
471.5790198724462,0.32329031341006764
306.09775772106167,0.26080974663155077
295.69704889642406,0.2527707517025143
260.9953294247037,0.24082973673194635
314.6768365071541,0.26622013705857256
329.42342311155335,0.2637371999229849
339.64414797801055,0.2700881824218471
284.14865035319895,0.2626178193073858
318.5085966919838,0.2671151289060546
275.1702047784141,0.23601370850634468
257.67649191421333,0.23365033083749084
232.17366723139543,0.22505267331451814
384.7030237900585,0.29786410003859676
331.6471075090858,0.2647376680098423
314.60241448363234,0.26825075257832237
374.6849028042104,0.2870270775949433
250.9257479257037,0.23499220278761065
422.3951484467493,0.2988964292034925
269.4841464229823,0.24417286167132904
356.02977677406324,0.27640774166272286
257.36635876959656,0.23725904513640123
306.20337743985976,0.26108691974434384
242.83362787633024,0.22986053017544109
265.5885860152149,0.2532821201167284
236.77529373038513,0.22786927506757312
353.9128620523834,0.280441264221775
366.0213684100855,0.287637603051897
340.4245219034331,0.2852427272637174
379.936799147971,0.29305431515985053
249.83315154514094,0.24025996373130395
273.20209514144665,0.24850461223368067
312.1873346823559,0.2696980356767413
351.16820754342956,0.2814865962494526
339.31501554359386,0.2689196501724034
369.882890192699,0.2863172906261556
267.7395572045619,0.24860625214740256
274.65744620674076,0.24552958575643255
281.4714899556943,0.25246586885283956
262.2353868666369,0.23219286220814486
219.90757209712527,0.2218520824456695
223.62300176224684,0.23527054248029436
332.71347335647863,0.25931064689258515
364.55732241215634,0.29226089339156336
233.81940896542562,0.2235204960895074
375.44959548429017,0.28782656171772847
326.3744488121572,0.2583999808133124
379.16825958348676,0.2851259312158243
291.9745474404649,0.25961409826620463
395.9216468293902,0.29821332552022634
382.262243791755,0.29488444236265327
295.2101100004011,0.2656255064106751
378.115318727094,0.2906478383464333
255.91948038351453,0.24418659331346212
210.48750487610894,0.22145388488464293
269.63594108415276,0.25205841608403373
263.73651249807995,0.25058812369631184
310.67430570445356,0.26286908711892
196.2933025167424,0.2083931903775636
358.5611412919019,0.2798007483859872
253.2466780207069,0.24462399198138365
342.76044837176437,0.2634097685131105
241.26566557163096,0.22971780092166721
359.9668839888696,0.28773090163305337
269.4991492817874,0.24321303184459558
282.0913371386496,0.2522870734003824
349.1920497677241,0.2746853506624737
353.9166204216846,0.29181842533365965
270.09851475714134,0.25215573142425135
281.9941336921087,0.25190280979632357
309.38203932074913,0.2546228245030491
319.41801597482953,0.26666120058648507
257.14775353629204,0.23233010618556443
422.4053183472187,0.3109734944872805
275.2132709938898,0.2491924099440262
302.77695545801237,0.25655618736152314
235.73297057781195,0.236013766067967
311.3456902753889,0.25848090816813246
393.24779765479633,0.2873077050687204
307.32137056345636,0.25836205080664393
296.4402048038975,0.2625634828237436
252.27167970618814,0.23247102246661344
273.85422234740616,0.248240533282546
234.05194797904937,0.2210950702092028
363.8640263400298,0.27601799789746106
293.40575463460607,0.250173043624865
320.9622824183045,0.25295789344655517
268.16648085883423,0.23876385918870585
353.94162001378874,0.27787118470788963
337.74340074380285,0.27073050962529344
299.7317469172719,0.2621942286037886
226.59400341772053,0.22399959836108124
343.8096942213023,0.28184830865192306
312.44221150517865,0.26198940277655985
466.3002968492164,0.3097524223274111
221.39316193472723,0.22482522990839435
427.3929389804521,0.30709215412548513
406.5522440611958,0.30383270920347694
295.58519573898036,0.25663442675739945
313.8531835664888,0.26109323041971244
183.00138719927014,0.19632329559712866
260.45024008250374,0.2505780395912352
273.86830253297165,0.24159719253004525
274.28606328980345,0.2419877755952411
420.67595811693826,0.30426688260998674
288.4512971709311,0.2580429654446143
228.02469601367105,0.2293223090006006
321.68929095862967,0.2562242683780028
276.5446154823851,0.2519641007243044
358.041945957315,0.2751871943854707
329.5696677681299,0.28039029665118204
304.9189306338287,0.26147174462317047
231.37893606335777,0.2341562123211088
247.71085142496156,0.2356704259062905
305.7489792928434,0.27215271025089893
301.84600156000823,0.2517136905762406
265.6084781443663,0.2425180123269281
324.5161671885101,0.2731954117916997
260.9641064852669,0.24681165135191552
262.33651189173486,0.24439831319891542
240.2330406293007,0.22993083037776552
337.2463812675208,0.26913313067106986
296.49766806713404,0.25333176751073994
367.1434237660804,0.28153578313620115
361.3546715490421,0.278706427041069
220.09523751745965,0.22076405164964266
288.8076435270212,0.25550345804335306
261.97539968690444,0.2433451509626602
310.29689840698285,0.25705418164526445
262.0554117586832,0.24327235553981943
249.66893629601554,0.23523270897256365
352.2987000520747,0.27035350304428135
376.8281655702401,0.29172111979890986
274.28855137543746,0.24045371994760997
351.62901935061626,0.28320902052093766
305.52203278403385,0.25827866233991287
330.3602361855749,0.2637779743508704
223.4166694512529,0.22492786154920633
287.935173308906,0.2529537389892582
381.72228040070894,0.27531564685148713
249.79451377379894,0.24329614206272648
316.1314569748698,0.27152290289128933
279.2506686673372,0.25342668523676815
324.97147575215695,0.2673082688349642
315.24302298332475,0.25552836199293616
220.2569133409956,0.2287846637602914
252.9466493955196,0.24344578528664873
244.2848184731777,0.23616263380507158
352.82664542157664,0.2781622985719614
227.9972344218375,0.22409742336536367
299.37850778181826,0.25736002630084265
154.20831113404546,0.17740091292016294
305.7180176513347,0.25668561277205815
411.3210950089657,0.29557810778438004
198.58881696522317,0.20382781362656882
288.31902502032324,0.24927438879586572
289.0766541421243,0.26160410526881134
277.20246878716944,0.2503173703365736
309.62823515547274,0.26563602281508714
377.0773421613913,0.28360991985211315
268.94736124425873,0.23911123758196762
317.1177371157842,0.26336445259320135
310.8298385427131,0.25053651579704056
253.37390409261033,0.22956131937611857
333.15549740749645,0.2706532609161919
373.58964518364905,0.2894209640571943
224.56452995482513,0.2295967734815789
310.1508961600557,0.2578738173888435
329.62376457318544,0.26630308516761564
338.8373600802145,0.27813688693194777
335.8681224591575,0.2674362963118497
391.7739625747629,0.29120363836818114
420.26526642769176,0.3003093063674867
189.99738257115968,0.20174760386801785
318.7464021940627,0.2641554638120278
283.651802948727,0.25719669634939457
321.9086721943,0.26148580108757735
347.2788022133993,0.2779239580729805
295.47352154015437,0.24203141796868494
389.16621268855636,0.29252119299019563
304.81774810462673,0.2608441602110565
399.10862267981037,0.28230163618706117
284.4257289749097,0.2464200246732643
270.24891515716456,0.2516342624759579
236.44243244918243,0.23852007643923206
272.67153965370255,0.24442582366039914
340.0841996300648,0.2681973569160999
